url_length,has_ip,subdomain_count,dot_count,hyphen_count,at_symbol,double_slash_redirecting,prefix_suffix,shortening_service,suspicious_tld,digit_count,letter_count,special_char_count,entropy,has_https,domain_age_days,has_dns_record,num_external_links,num_internal_links,has_form,num_scripts,num_iframes,has_login_form,suspicious_keywords_count,label
28,0,1,2,0,0,0,0,0,0,0,22,6,3.91379956460568,1,-1,1,2,0,1,2,0,0,3,0
127,0,3,4,1,0,0,0,0,0,23,86,18,4.81530309794233,1,-1,0,0,0,0,0,0,0,0,1
26,0,1,2,0,0,0,0,0,0,0,20,6,3.8441065448145375,1,-1,0,0,0,0,0,0,0,0,0
38,0,1,2,0,0,0,0,0,0,8,24,6,4.398857447483311,0,-1,0,0,0,0,0,0,0,0,1
68,0,3,4,0,0,0,0,0,0,9,50,9,4.5269755774495355,0,-1,1,0,0,0,0,0,0,0,1
63,0,0,1,1,0,0,0,0,0,0,55,8,3.848800360553582,1,-1,0,0,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,0,18,6,3.8553885422075345,1,-1,0,0,0,0,0,0,0,0,0
36,0,0,1,0,0,0,0,0,0,0,28,8,3.800919098243859,0,-1,1,0,0,0,0,0,0,0,1
30,0,1,2,0,0,0,0,0,0,0,24,6,4.031401845392171,0,-1,0,0,0,0,0,0,0,0,0
47,0,1,3,5,0,0,0,0,0,1,34,12,4.0727007561086035,1,-1,1,25,0,1,12,0,0,18,1
15,0,0,1,0,0,0,0,0,0,0,11,4,3.4565647621309536,0,-1,1,157,0,1,70,1,0,0,0
58,0,1,2,1,0,0,0,1,0,0,50,8,4.109258202623769,0,-1,1,148,0,1,26,3,0,6,0
38,0,3,4,1,0,0,1,0,0,0,29,9,3.8328107368431286,0,-1,0,0,0,0,0,0,0,0,1
43,0,1,3,0,0,0,0,0,0,6,28,9,4.34186497602557,0,-1,1,17,0,1,9,0,0,3,0
44,0,0,1,1,0,0,1,0,0,0,36,8,4.2290005848323515,0,-1,0,0,0,0,0,0,0,0,1
57,0,1,2,0,0,0,0,0,0,0,46,11,4.313079654812272,1,-1,1,0,0,0,0,0,0,0,0
84,0,7,8,1,0,0,0,0,0,4,66,14,4.388834342272358,0,-1,1,0,0,0,0,0,0,0,1
171,0,0,2,1,0,0,0,0,0,52,102,17,4.967635066856988,0,-1,1,0,0,0,0,0,0,0,1
77,0,0,1,0,0,0,0,0,0,23,47,7,4.672394904714273,0,-1,1,0,0,0,0,0,0,0,1
87,0,1,2,4,0,0,0,0,0,2,74,11,4.190615874980422,1,-1,1,0,0,0,1,0,0,0,0
31,0,1,2,0,0,0,0,1,0,0,25,6,4.17146526179041,0,-1,0,0,0,0,0,0,0,0,0
66,0,1,3,2,0,0,0,0,0,0,53,13,4.507637725946022,0,-1,0,0,0,0,0,0,0,0,1
70,0,1,2,5,0,0,0,0,0,1,56,13,4.359460567669649,0,-1,1,25,15,1,49,0,0,1,0
33,0,0,1,0,0,0,0,0,0,0,28,5,3.717896012970049,1,-1,0,0,0,0,0,0,0,0,0
62,0,3,4,0,0,0,0,1,0,10,40,12,4.308404374623846,0,-1,0,0,0,0,0,0,0,0,1
51,0,1,2,0,0,0,0,0,0,0,43,8,3.949399793325864,0,-1,0,0,0,0,0,0,0,0,1
26,0,1,2,0,0,0,0,0,0,0,20,6,3.430457025500558,1,-1,0,0,0,0,0,0,0,0,0
29,0,1,2,0,0,0,0,0,0,0,23,6,3.926272374139508,0,-1,1,0,0,0,0,0,0,0,0
17,0,0,1,0,0,0,0,0,0,0,12,5,3.337175341123077,1,-1,1,2,2,0,6,0,0,2,1
37,0,1,2,0,0,0,0,0,0,0,29,8,3.935955649986687,0,-1,0,0,0,0,0,0,0,0,0
409,0,2,3,17,0,0,0,0,0,83,298,28,5.844060674593076,0,-1,1,0,0,0,0,0,0,0,1
61,0,1,3,2,0,0,0,0,0,7,43,11,4.60460860002877,0,-1,0,0,0,0,0,0,0,0,0
71,0,1,2,2,0,0,0,0,0,15,46,10,4.538792239998412,1,-1,1,0,0,0,3,0,0,0,0
55,0,1,4,0,0,0,0,0,0,1,43,11,4.162531305530888,0,-1,0,0,0,0,0,0,0,0,0
36,0,0,1,0,0,0,0,1,0,0,30,6,3.7845276964165557,0,-1,0,0,0,0,0,0,0,0,1
77,0,1,2,0,0,0,0,0,0,0,65,12,4.439925625105311,1,-1,1,0,0,0,0,0,0,0,0
46,0,0,1,1,0,0,0,0,0,0,39,7,4.081416381543157,0,-1,1,2,1,0,4,0,0,6,0
50,0,1,3,0,0,0,0,0,0,1,39,10,4.281076880026371,0,-1,0,0,0,0,0,0,0,0,1
42,0,1,2,0,0,0,0,0,0,1,33,8,4.118890197651045,1,-1,0,0,0,0,0,0,0,0,1
73,0,1,3,4,0,0,0,0,0,6,54,13,4.4057309841193675,0,-1,1,157,107,1,35,2,0,0,0
41,0,1,2,1,0,0,0,0,0,0,34,7,4.161953223919209,1,-1,0,0,0,0,0,0,0,0,1
33,0,1,2,0,0,0,0,1,0,8,19,6,3.861983513035609,1,-1,1,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0,22,6,3.797902689682947,1,-1,1,12,34,1,14,0,0,1,0
25,0,0,1,0,0,0,0,0,0,1,19,5,3.913269689515107,1,-1,0,0,0,0,0,0,0,0,1
53,0,1,2,4,0,0,0,0,0,0,43,10,4.072286379811228,0,-1,1,34,9,1,117,2,0,25,0
57,0,4,5,2,0,0,0,1,0,0,46,11,4.207130531701609,0,-1,0,0,0,0,0,0,0,0,1
67,0,1,3,0,0,0,0,1,0,0,57,10,4.23767884024855,0,-1,0,0,0,0,0,0,0,0,0
122,0,1,2,0,0,0,0,0,0,6,95,21,4.121200690389197,1,-1,1,0,0,0,2,2,0,0,0
84,0,1,2,4,0,0,0,0,0,8,63,13,4.681715226686963,0,-1,0,0,0,0,0,0,0,0,0
31,0,0,2,0,0,0,0,0,0,0,24,7,3.8330709070912787,0,-1,0,0,0,0,0,0,0,0,1
21,0,0,1,0,0,0,0,0,0,0,16,5,3.7849418274376423,0,-1,1,7,0,0,4,1,0,0,1
17,0,0,1,0,0,0,0,0,0,1,12,4,3.454822399946607,0,-1,0,0,0,0,0,0,0,0,0
92,0,1,3,0,0,0,0,0,0,17,62,13,4.514613386287236,0,-1,0,0,0,0,0,0,0,0,1
25,0,0,1,0,0,0,0,0,0,4,15,6,3.943465189601646,1,-1,0,0,0,0,0,0,0,0,0
56,0,1,3,1,0,0,0,0,0,6,40,10,4.405506824485857,0,-1,0,0,0,0,0,0,0,0,0
43,0,0,2,1,0,0,0,0,0,0,35,8,3.9987280573706054,0,-1,1,0,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,0,19,5,3.7201755214643453,0,-1,1,2,1,0,2,0,0,0,0
32,0,0,1,0,0,0,0,0,0,0,26,6,4.226409765557392,1,-1,1,18,74,1,45,0,0,2,1
77,0,0,1,0,0,0,0,0,0,14,56,7,4.537247216966655,0,-1,1,0,0,0,0,0,0,0,1
110,0,1,5,1,0,0,0,0,0,14,78,18,5.179950823357196,0,-1,1,0,0,0,83,0,0,0,1
34,0,1,2,1,0,0,0,0,0,0,26,8,3.9620315910594455,1,-1,0,0,0,0,0,0,0,0,0
46,0,1,2,1,0,0,0,0,0,0,37,9,4.075101293381129,0,-1,0,0,0,0,0,0,0,0,0
114,0,1,4,1,0,1,0,0,0,6,91,17,4.845000791663592,0,-1,1,56,0,1,17,1,0,14,1
129,0,4,5,1,0,0,0,0,0,12,97,20,4.620237328690092,0,-1,0,0,0,0,0,0,0,0,1
63,0,1,2,2,0,0,0,0,0,0,54,9,4.1331400906842966,1,-1,1,26,47,1,26,2,0,6,0
25,0,1,2,0,0,0,0,0,0,0,20,5,3.9434651896016466,0,-1,1,22,16,1,12,4,0,0,0
51,0,1,4,0,0,0,0,0,0,6,34,11,4.257115352414947,0,-1,0,0,0,0,0,0,0,0,0
67,0,1,3,0,0,0,0,0,0,3,55,9,4.3272310790545205,1,-1,0,0,0,0,0,0,0,0,1
28,0,1,2,0,0,0,0,0,0,0,22,6,3.7979026896829473,0,-1,0,0,0,0,0,0,0,0,0
43,0,1,2,3,0,0,0,0,0,8,26,9,4.286275219617123,1,-1,1,0,0,0,0,0,0,0,0
130,0,1,2,1,0,0,0,1,0,3,109,18,5.129711710487287,1,-1,0,0,0,0,0,0,0,0,1
68,0,1,3,0,0,0,0,0,0,0,57,11,4.353546255324836,0,-1,0,0,0,0,0,0,0,0,0
186,0,1,5,0,0,1,0,0,0,20,135,31,5.363426431756892,1,-1,0,0,0,0,0,0,0,0,1
53,0,1,2,3,0,0,0,1,0,0,43,10,4.521955417565205,0,-1,1,0,0,0,0,0,0,0,1
50,0,1,2,2,0,0,0,1,0,6,34,10,4.319079570624173,1,-1,1,2,0,0,8,0,0,1,0
135,0,1,2,11,0,0,0,0,0,2,108,25,4.175310533087206,0,-1,0,0,0,0,0,0,0,0,0
56,0,0,1,0,0,0,0,0,0,3,42,11,4.3183535294637805,0,-1,0,0,0,0,0,0,0,0,0
113,0,1,2,0,0,0,0,0,0,11,88,14,5.428883635804206,1,-1,0,0,0,0,0,0,0,0,1
42,0,1,2,0,0,0,0,1,0,0,36,6,4.195539744052798,0,-1,1,73,39,0,10,0,0,0,0
40,0,1,2,1,0,0,0,0,0,1,31,8,4.184183719779188,0,-1,0,0,0,0,0,0,0,0,0
38,0,1,2,1,0,0,1,0,0,0,32,6,4.185703093006736,0,-1,0,0,0,0,0,0,0,0,1
51,0,1,2,0,0,0,0,0,0,3,39,9,4.155090479515533,0,-1,0,0,0,0,0,0,0,0,1
34,0,1,2,1,0,0,0,1,0,0,27,7,4.116299605701696,0,-1,0,0,0,0,0,0,0,0,0
53,0,1,2,0,0,0,0,0,0,0,45,8,4.274419276456456,0,-1,0,0,0,0,0,0,0,0,0
57,0,1,2,0,0,0,0,0,0,1,50,6,4.2365089885561265,0,-1,0,0,0,0,0,0,0,0,0
121,0,4,5,0,0,0,0,0,0,27,76,18,4.811714659845705,1,-1,0,0,0,0,0,0,0,0,1
66,0,1,2,0,0,0,0,0,0,0,57,9,4.153967513744692,1,-1,0,0,0,0,0,0,0,0,0
27,0,1,2,0,0,0,0,1,0,0,21,6,3.8282375018429553,0,-1,1,6,0,1,8,0,0,0,0
141,0,1,2,0,0,0,0,0,0,41,91,9,5.214059842598247,1,-1,1,0,0,0,0,0,0,0,1
36,0,1,2,0,0,0,0,0,0,0,30,6,4.030493056757482,1,-1,1,0,0,0,0,0,0,0,0
64,0,0,2,1,0,0,0,0,0,0,54,10,4.353123587245975,0,-1,0,0,0,0,0,0,0,0,1
77,0,0,1,0,0,0,0,0,0,17,53,7,4.419864470453802,0,-1,1,0,0,0,0,0,0,0,1
50,0,0,1,0,0,0,0,0,0,0,41,9,4.013340441068115,0,-1,1,0,0,0,0,0,0,0,1
31,0,1,2,1,0,0,1,0,0,0,24,7,3.8403471164197516,1,-1,1,17,100,1,4,0,1,2,0
68,0,3,4,0,0,0,0,0,0,9,50,9,4.454627275412123,0,-1,0,0,0,0,0,0,0,0,1
30,0,0,2,0,0,0,0,0,0,0,24,6,3.831401845392172,0,-1,0,0,0,0,0,0,0,0,1
132,0,1,3,11,0,0,0,0,0,6,106,20,4.301622105551857,0,-1,0,0,0,0,0,0,0,0,0
76,0,3,4,1,0,0,0,0,0,6,60,10,4.527597666283007,0,-1,0,0,0,0,0,0,0,0,1
29,1,0,3,0,0,0,0,0,0,13,9,7,3.9523029776623857,0,-1,0,0,0,0,0,0,0,0,1
51,0,1,3,0,0,0,0,0,0,0,43,8,4.110685332329446,1,-1,1,0,0,0,0,0,0,0,0
126,0,1,3,4,0,0,0,0,0,47,64,15,4.8755641039481805,0,-1,0,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,1,0,3,21,5,3.9783335811852645,0,-1,0,0,0,0,0,0,0,0,1
36,0,1,2,0,0,0,0,0,0,0,29,7,3.995906598484245,0,-1,0,0,0,0,0,0,0,0,1
47,0,1,2,0,0,0,0,0,0,2,36,9,4.197685925915566,0,-1,1,0,0,0,0,0,0,0,1
32,0,1,2,0,0,0,0,0,0,0,26,6,3.952819531114783,1,-1,1,2,0,1,35,3,0,0,0
36,0,1,2,0,0,0,0,0,0,0,30,6,4.0860486123130375,1,-1,0,0,0,0,0,0,0,0,0
126,0,1,3,1,0,0,0,0,0,6,99,21,4.685717808842492,0,-1,0,0,0,0,0,0,0,0,1
29,0,0,1,0,0,0,0,0,0,0,23,6,3.7024715122197467,0,-1,0,0,0,0,0,0,0,0,1
45,0,1,2,0,0,0,0,0,0,2,36,7,4.635645873818992,1,-1,0,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,0,23,6,3.8573068568981284,1,-1,0,0,0,0,0,0,0,0,0
71,0,1,3,2,0,0,0,0,0,7,52,12,4.279547564553813,0,-1,1,28,69,0,46,0,0,0,0
183,0,1,4,1,0,1,0,0,0,15,132,36,4.992810762182618,0,-1,0,0,0,0,0,0,0,0,1
69,0,3,4,0,0,0,0,0,0,5,56,8,4.498472515766562,0,-1,0,0,0,0,0,0,0,0,1
58,0,1,2,2,0,0,0,0,0,0,49,9,4.366096081110661,1,-1,1,26,45,0,23,0,0,9,0
23,0,1,2,0,0,0,0,0,0,0,17,6,3.6753108689123644,1,-1,0,0,0,0,0,0,0,0,0
77,0,0,1,1,0,0,0,0,0,0,64,13,4.529583704424018,0,-1,0,0,0,0,0,0,0,0,1
58,0,1,3,0,0,0,0,0,0,1,45,12,4.2348953832755445,0,-1,1,0,3,1,4,0,0,1,0
58,0,1,2,2,0,0,1,0,0,0,48,10,4.079385900367718,0,-1,0,0,0,0,0,0,0,0,0
54,0,1,2,0,0,0,0,0,0,0,45,9,4.039532122846975,1,-1,1,0,0,0,0,0,0,0,0
116,0,1,3,0,0,0,0,1,0,8,95,13,5.217876689732115,1,-1,1,0,0,1,34,0,0,0,1
92,0,0,2,1,0,0,0,0,0,18,62,12,4.696245282812941,0,-1,0,0,0,0,0,0,0,0,1
56,0,3,5,2,0,0,0,1,0,6,39,11,4.581833663430985,0,-1,1,0,0,0,0,0,0,0,1
27,0,1,3,0,0,0,0,0,0,0,20,7,3.708048150071232,1,-1,1,18,0,0,12,1,0,0,0
26,0,1,2,0,0,0,0,0,0,0,20,6,3.748328660365574,0,-1,0,0,0,0,0,0,0,0,1
53,0,0,2,1,0,0,0,0,0,1,43,9,4.366807898196829,0,-1,0,0,0,0,0,0,0,0,1
53,0,1,2,0,0,0,0,0,0,0,44,9,4.335949935491173,0,-1,1,1,3,1,4,1,0,0,0
91,0,0,1,5,0,0,0,0,0,7,72,12,4.542673625017617,0,-1,0,0,0,0,0,0,0,0,0
39,0,1,2,0,0,0,0,0,0,0,32,7,4.0478467699778795,0,-1,0,0,0,0,0,0,0,0,0
45,0,2,3,1,0,0,1,0,0,9,28,8,4.466542752164838,0,-1,0,0,0,0,0,0,0,0,1
61,0,1,4,1,0,0,0,0,0,4,44,13,4.501864231682063,0,-1,0,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,0,0,0,24,7,3.5750063909622467,0,-1,1,0,0,0,0,0,0,0,1
39,0,1,2,0,0,0,0,0,0,5,27,7,4.291687154704211,0,-1,1,0,0,0,0,0,0,0,0
54,0,1,2,3,0,0,0,1,0,0,44,10,4.520238715810561,1,-1,1,0,0,0,0,0,0,0,1
118,0,3,4,0,0,0,0,0,0,20,80,18,4.7297400886186765,1,-1,1,0,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,0,18,6,3.6572682296173893,1,-1,1,7,0,0,21,0,0,0,0
28,0,1,3,0,0,0,0,0,0,0,21,7,3.94075983254009,1,-1,0,0,0,0,0,0,0,0,0
44,0,1,2,0,0,0,0,1,0,0,38,6,4.25217217593812,1,-1,1,0,0,0,7,0,0,0,1
41,0,0,3,0,0,0,0,0,0,0,33,8,4.122693700152458,0,-1,0,0,0,0,0,0,0,0,1
21,0,1,2,0,0,0,0,0,0,3,12,6,3.6537567082870006,0,-1,0,0,0,0,0,0,0,0,0
36,0,0,1,0,0,0,0,0,0,0,31,5,4.117861029749888,0,-1,0,0,0,0,0,0,0,0,1
71,0,1,2,4,0,0,0,0,0,0,59,12,4.325804078851617,1,-1,1,24,293,1,76,1,0,1,0
73,0,0,1,4,0,0,0,0,0,7,55,11,4.509753286084207,0,-1,0,0,0,0,0,0,0,0,0
29,0,1,2,0,0,0,0,0,0,0,23,6,3.978333581185264,1,-1,0,0,0,0,0,0,0,0,0
67,0,0,1,7,0,0,0,0,0,2,51,14,4.1807194150129705,0,-1,1,0,0,0,0,0,0,0,0
66,0,1,2,2,0,0,0,0,0,0,56,10,4.101772916198385,1,-1,1,37,0,1,102,0,0,3,0
44,0,1,2,0,0,0,0,0,0,0,37,7,3.868158608841763,1,-1,1,38,6,1,11,0,0,3,0
43,0,1,3,0,0,0,0,0,0,2,32,9,4.135940488298282,0,-1,0,0,0,0,0,0,0,0,0
52,0,0,1,1,0,0,0,0,0,4,40,8,4.443053603040049,0,-1,0,0,0,0,0,0,0,0,1
100,0,1,2,7,0,0,0,0,0,0,86,14,4.216622160287628,0,-1,0,0,0,0,0,0,0,0,1
25,0,1,2,0,0,0,0,0,0,0,19,6,3.7532696895151076,1,-1,1,0,0,0,0,0,0,0,0
32,0,1,2,0,0,0,0,0,0,2,24,6,3.941428031846024,0,-1,0,0,0,0,0,0,0,0,1
37,0,1,2,1,0,0,0,0,0,0,29,8,3.95905708166975,0,-1,1,37,0,0,25,0,0,0,0
48,0,1,2,2,0,0,0,0,0,0,37,11,4.147593366144262,1,-1,1,7,0,1,15,0,0,0,0
28,0,0,1,0,0,0,0,0,0,0,22,6,4.137537511266052,0,-1,0,0,0,0,0,0,0,0,0
34,0,1,2,0,0,0,0,0,0,0,28,6,4.160704752887783,1,-1,1,10,18,0,45,1,0,1,0
54,0,1,2,0,0,0,0,0,0,1,46,7,4.438339651611602,0,-1,0,0,0,0,0,0,0,0,0
23,0,1,2,0,0,0,0,0,0,0,17,6,3.501397825434103,0,-1,0,0,0,0,0,0,0,0,0
129,0,4,5,1,0,0,0,0,0,22,87,20,4.756566909106456,0,-1,0,0,0,0,0,0,0,0,1
46,0,1,3,1,0,0,1,0,0,0,35,11,3.86836705415663,0,-1,0,0,0,0,0,0,0,0,1
49,0,0,1,2,0,0,0,0,0,2,37,10,4.0345889876821355,1,-1,0,0,0,0,0,0,0,0,0
33,0,0,2,0,0,0,0,0,0,0,27,6,4.1272831343132905,0,-1,0,0,0,0,0,0,0,0,1
76,0,1,2,0,0,0,0,0,0,20,46,10,4.990705473685236,0,-1,1,0,0,0,1,0,0,0,1
27,0,1,2,0,0,0,0,0,0,0,21,6,3.6023165585055525,0,-1,0,0,0,0,0,0,0,0,0
46,0,1,2,1,0,0,0,1,0,0,37,9,4.186954489636055,0,-1,0,0,0,0,0,0,0,0,0
28,0,1,2,0,0,0,0,1,0,3,20,5,3.8518232255517666,1,-1,1,0,0,0,0,0,0,0,1
39,0,1,2,0,0,0,0,1,0,0,33,6,4.038499898783,1,-1,0,0,0,0,0,0,0,0,0
93,0,1,3,7,0,0,1,0,0,0,79,14,4.401522458070232,0,-1,0,0,0,0,0,0,0,0,0
57,0,3,4,3,0,0,0,1,0,6,40,11,4.400455970449923,1,-1,0,0,0,0,0,0,0,0,1
73,0,1,3,3,0,0,1,0,0,0,62,11,4.176843726077395,0,-1,0,0,0,0,0,0,0,0,0
68,0,1,3,5,0,0,1,0,0,0,56,12,4.300359260769873,0,-1,0,0,0,0,0,0,0,0,0
105,0,1,2,3,0,0,0,1,0,4,83,18,5.354302779385439,1,-1,0,0,0,0,0,0,0,0,1
52,0,1,2,1,0,0,0,0,0,0,43,9,4.300999334810958,1,-1,0,0,0,0,0,0,0,0,0
49,0,1,2,0,0,0,0,0,0,0,42,7,4.14163209988288,0,-1,0,0,0,0,0,0,0,0,0
44,0,3,4,0,0,0,0,0,0,0,35,9,4.226143834398879,0,-1,1,1,0,1,3,0,0,0,0
47,0,1,2,0,0,0,0,0,0,6,34,7,4.644910394184799,0,-1,0,0,0,0,0,0,0,0,1
130,0,0,1,10,0,0,0,0,0,0,112,18,4.268026177148293,1,-1,0,0,0,0,0,0,0,0,0
30,0,1,2,0,0,0,0,0,0,0,24,6,3.7232314287976203,1,-1,0,0,0,0,0,0,0,0,0
25,0,1,3,0,0,0,0,0,0,5,13,7,3.9132696895151073,1,-1,0,0,0,0,0,0,0,0,0
31,0,1,2,0,0,0,0,1,0,0,25,6,3.9779168746936358,0,-1,1,206,152,1,19,3,0,0,0
28,0,1,2,0,0,0,0,0,0,0,22,6,3.8423709931771084,1,-1,0,0,0,0,0,0,0,0,0
51,0,1,3,0,0,0,0,0,0,0,44,7,4.217899666140437,0,-1,0,0,0,0,0,0,0,0,0
121,0,0,1,5,0,0,0,0,0,0,103,18,4.250227431655776,0,-1,0,0,0,0,0,0,0,0,1
40,0,1,2,0,0,0,0,0,0,0,35,5,4.165311532225102,0,-1,0,0,0,0,0,0,0,0,0
33,0,1,2,2,0,0,1,0,0,0,25,8,3.8966879684212654,1,-1,0,0,0,0,0,0,0,0,0
38,0,0,1,3,0,0,0,0,0,0,30,8,4.11583409216322,1,-1,1,6,96,1,24,0,0,3,0
27,0,1,2,0,0,0,0,0,0,0,20,7,3.9121138909722304,1,-1,0,0,0,0,0,0,0,0,0
39,0,1,3,0,0,0,0,0,0,1,31,7,4.175550615909831,0,-1,0,0,0,0,0,0,0,0,1
32,0,0,1,1,0,0,0,0,0,0,25,7,3.9764097655573916,0,-1,1,2,84,1,17,0,0,10,0
22,0,1,2,0,0,0,0,0,0,1,15,6,3.6635327548042533,1,-1,1,0,0,0,0,0,0,0,1
93,0,1,5,1,1,0,1,0,0,2,74,17,4.58473005379406,0,-1,1,0,0,0,0,0,0,0,1
105,0,1,2,1,0,0,0,0,0,4,87,14,5.272339894654141,1,-1,0,0,0,0,0,0,0,0,1
36,0,1,4,0,0,0,0,0,0,0,26,10,3.9721634603655405,0,-1,0,0,0,0,0,0,0,0,0
26,0,1,2,0,0,0,0,0,0,0,20,6,3.796217602590056,1,-1,0,0,0,0,0,0,0,0,0
50,0,1,3,0,0,0,0,0,0,0,42,8,4.2410768800263705,0,-1,1,0,28,1,4,0,0,0,0
55,0,3,5,2,0,0,0,1,0,0,44,11,4.0078724432276776,0,-1,0,0,0,0,0,0,0,0,1
31,0,1,2,0,0,0,0,0,0,0,25,6,3.873235826376328,1,-1,0,0,0,0,0,0,0,0,0
53,0,0,2,1,0,0,0,0,0,1,43,9,4.289451945930605,0,-1,0,0,0,0,0,0,0,0,1
36,0,1,2,0,0,0,0,0,0,0,29,7,3.9959065984842446,0,-1,0,0,0,0,0,0,0,0,0
49,0,0,2,0,0,0,0,0,0,0,40,9,4.107598182238386,0,-1,0,0,0,0,0,0,0,0,1
35,0,0,1,3,0,0,1,0,0,1,26,8,3.9217212310452396,1,-1,0,0,0,0,0,0,0,0,1
54,0,1,2,0,0,0,0,1,0,12,36,6,4.632124715439568,1,-1,0,0,0,0,0,0,0,0,1
127,0,3,4,1,0,0,0,0,0,21,87,19,4.784614983239721,0,-1,0,0,0,0,0,0,0,0,1
32,0,3,4,0,0,0,0,0,0,0,24,8,4.015319531114783,0,-1,0,0,0,0,0,0,0,0,1
29,0,1,2,0,0,0,0,0,0,0,23,6,3.9262723741395082,1,-1,0,0,0,0,0,0,0,0,1
77,0,2,4,0,0,0,0,0,0,0,68,9,4.138132932345107,1,-1,1,53,0,1,19,1,0,13,1
68,0,3,4,0,0,0,0,0,0,13,46,9,4.574697820064778,0,-1,1,0,0,0,0,0,0,0,1
46,0,2,4,0,0,0,0,0,0,0,36,10,4.013041446157795,0,-1,1,0,0,0,0,0,0,0,1
86,0,1,3,1,0,0,0,0,0,2,70,14,4.448911632775905,0,-1,0,0,0,0,0,0,0,0,1
42,0,1,2,0,0,0,0,0,0,8,27,7,4.45160849410431,0,-1,0,0,0,0,0,0,0,0,1
27,0,1,2,0,0,0,0,0,0,0,21,6,3.8100810205217313,0,-1,0,0,0,0,0,0,0,0,0
127,0,3,4,1,0,0,0,0,0,24,85,18,4.901378144053189,1,-1,1,0,0,0,0,0,0,0,1
79,0,0,4,0,0,0,0,0,0,6,57,16,4.605819159728778,0,-1,1,0,0,0,0,0,0,0,1
56,0,1,2,2,0,0,0,0,0,0,48,8,4.289609949563124,1,-1,0,0,0,0,0,0,0,0,0
79,0,3,5,2,0,0,0,0,0,10,57,12,4.527668534522996,0,-1,1,0,0,0,0,0,0,0,1
52,0,1,2,2,0,0,0,0,0,0,43,9,4.226801439620117,1,-1,1,4,0,1,6,0,1,3,1
61,0,1,2,3,0,0,0,0,0,0,51,10,4.283139084054396,1,-1,0,0,0,0,0,0,0,0,0
52,0,0,3,0,0,0,0,0,0,0,42,10,4.120844227998446,1,-1,0,0,0,0,0,0,0,0,1
64,0,1,3,0,0,0,0,0,0,2,51,11,4.452569336880353,1,-1,1,0,0,0,0,0,0,0,1
18,0,0,1,0,0,0,0,0,0,0,14,4,3.6143694458867563,0,-1,0,0,0,0,0,0,0,0,1
57,0,1,3,1,0,0,0,0,0,0,48,9,4.277257830602334,0,-1,0,0,0,0,0,0,0,0,0
34,0,1,2,0,0,0,0,0,0,0,28,6,3.939829017466402,0,-1,1,0,0,0,0,0,0,0,1
62,0,1,3,1,0,0,0,0,0,6,44,12,4.505963246809119,0,-1,0,0,0,0,0,0,0,0,1
49,0,0,1,3,0,0,0,0,0,0,41,8,4.400751814413901,0,-1,1,0,0,0,0,0,0,0,0
28,0,0,1,0,0,0,0,0,0,1,20,7,3.69594722638747,0,-1,0,0,0,0,0,0,0,0,1
83,0,1,2,0,0,0,0,0,0,9,62,12,4.724041618371038,1,-1,1,0,0,0,0,0,0,0,0
76,0,3,4,1,0,0,0,0,0,10,56,10,4.48239054676748,0,-1,0,0,0,0,0,0,0,0,1
30,0,1,2,0,0,0,0,0,0,0,24,6,3.9395722619867226,1,-1,0,0,0,0,0,0,0,0,0
39,0,1,2,0,0,0,0,0,0,0,32,7,4.0478467699778795,0,-1,0,0,0,0,0,0,0,0,0
58,0,1,2,0,0,0,0,0,0,0,49,9,4.366541452644504,0,-1,0,0,0,0,0,0,0,0,0
54,0,1,3,1,0,0,0,1,0,0,45,9,4.073517362914003,1,-1,0,0,0,0,0,0,0,0,0
105,0,1,3,0,0,0,0,0,0,13,76,16,5.1587853983094325,0,-1,1,0,0,0,0,0,0,0,1
34,0,1,2,0,0,0,0,0,0,0,28,6,3.7777768114567865,0,-1,0,0,0,0,0,0,0,0,0
32,0,0,2,0,0,0,0,0,0,1,24,7,4.077819531114783,0,-1,0,0,0,0,0,0,0,0,1
24,0,1,2,0,0,0,0,0,0,0,18,6,3.5739348962840563,1,-1,1,33,18,0,16,1,0,0,0
32,0,1,2,0,0,0,0,0,0,0,25,7,3.777518266288633,1,-1,0,0,0,0,0,0,0,0,0
33,0,1,2,0,0,0,0,0,0,0,27,6,3.861983513035609,1,-1,1,14,82,1,31,0,0,2,0
25,0,1,2,0,0,0,0,0,0,0,20,5,3.6732696895151076,0,-1,0,0,0,0,0,0,0,0,1
23,0,1,2,0,0,0,0,0,0,0,17,6,3.729446194905257,0,-1,0,0,0,0,0,0,0,0,0
63,0,1,2,0,0,0,0,0,0,9,46,8,4.996733296344086,1,-1,1,58,62,1,13,2,0,0,0
33,0,0,1,0,0,0,0,0,0,0,29,4,3.907734270742486,0,-1,0,0,0,0,0,0,0,0,0
29,0,1,2,0,0,0,0,1,0,1,23,5,3.9093680639438846,0,-1,0,0,0,0,0,0,0,0,1
