url_length,has_ip,subdomain_count,dot_count,hyphen_count,at_symbol,double_slash_redirecting,prefix_suffix,shortening_service,suspicious_tld,digit_count,letter_count,special_char_count,entropy,has_https,domain_age_days,has_dns_record,num_external_links,num_internal_links,has_form,num_scripts,num_iframes,has_login_form,suspicious_keywords_count,label
29,0,1,2,1,0,0,0,1,0,2,21,6,4.28022625367366,0,-1,1,25,5,1,18,0,0,3,0
71,0,1,2,2,0,0,0,0,0,15,46,10,4.538792239998412,1,-1,1,0,0,1,19,0,0,0,0
32,0,1,2,0,0,0,0,1,0,1,25,6,4.093139062229566,0,-1,1,0,0,0,0,0,0,0,0
59,0,1,2,0,0,0,0,0,0,23,29,7,4.719436431004371,0,-1,1,0,0,0,2,0,0,0,1
55,0,1,2,1,0,0,0,0,0,0,48,7,4.27419875007773,0,-1,1,0,0,0,0,0,0,0,1
26,0,1,2,0,0,0,0,0,0,0,20,6,4.026986833359286,1,-1,1,73,0,1,11,0,0,0,0
32,0,0,2,0,0,0,0,0,0,0,24,8,3.7928377974034158,0,-1,1,0,0,0,0,0,0,0,1
34,0,1,2,0,0,0,0,0,0,0,28,6,4.02085512047121,0,-1,1,0,0,0,0,0,0,0,0
115,0,0,3,11,0,0,0,0,0,18,77,20,4.584273003685109,0,-1,1,25,113,1,16,0,0,0,0
33,0,1,2,0,0,0,0,0,0,5,22,6,4.430313437343593,1,-1,1,0,0,0,0,0,0,0,1
74,0,1,3,3,0,0,0,0,0,5,57,12,4.430416331956727,0,-1,1,34,377,1,90,0,0,2,0
77,0,0,1,0,0,0,0,0,0,14,56,7,4.537247216966655,0,-1,1,0,0,0,0,0,0,0,1
18,0,0,1,0,0,0,0,0,0,0,14,4,3.6835423624332306,0,-1,1,2,0,0,5,1,0,0,0
62,0,1,2,1,0,0,0,0,0,3,50,9,4.242019247186534,0,-1,1,0,0,0,0,0,0,0,0
56,0,1,2,3,0,0,0,0,0,0,46,10,4.349341698990737,0,-1,1,13,50,1,21,0,0,0,0
53,0,3,4,3,0,0,0,1,0,9,33,11,4.187378181134056,1,-1,1,0,0,0,0,0,0,0,1
27,0,0,1,0,0,0,0,0,0,0,22,5,3.9582291686698796,0,-1,1,40,22,1,30,0,0,0,0
84,0,7,8,1,0,0,0,0,0,4,66,14,4.388834342272358,0,-1,1,0,0,0,0,0,0,0,1
56,0,0,1,1,0,0,0,0,0,0,46,10,4.181719878492295,0,-1,1,0,0,0,0,0,0,0,1
552,0,1,5,24,0,0,0,1,0,198,286,68,5.116324093262378,1,-1,0,0,0,0,7,0,0,1,0
